,LGA Name,Facility Name,Suburb/Town,Pcode,Latitude,Longitude,Sports Played
5965,Mitchell Shire Council,Seymour Sports and Aquatic Centre,Seymour,3660,-37.028321,145.1484,Basketball
5966,Mitchell Shire Council,Wandong Memorial Stadium,Wandong,3758,-37.358297,145.030944,Basketball
5967,Mitchell Shire Council,Broadford BMX Track,Broadford,3658,-37.199467,145.05683,BMX
5968,Mitchell Shire Council,Chittick Park,Seymour,3660,-37.029162,145.149001,Cricket
5969,Mitchell Shire Council,Greenhill Reserve,Wallan,3756,-37.421504,144.980638,Cricket
5970,Mitchell Shire Council,Greenhill Reserve,Wallan,3756,-37.421504,144.980638,Cricket
5971,Mitchell Shire Council,Harley Hammond Reserve,Broadford,3658,-37.203397,145.044733,Cricket
5972,Mitchell Shire Council,Kings Park Reserve,Seymour,3660,-37.022548,145.128997,Cricket
5973,Mitchell Shire Council,Kings Park Reserve,Seymour,3660,-37.022548,145.128997,Cricket
5974,Mitchell Shire Council,LB Davern Reserve,Wandong,3758,-37.357776,145.031567,Cricket
5975,Mitchell Shire Council,Pyalong Recreation Reserve,Pyalong,3521,-37.114918,144.857082,Cricket
5976,Mitchell Shire Council,Tallarook Reserve,Tallarook,3659,-37.097423,145.095681,Cricket
5982,Mitchell Shire Council,Broadford Common,Broadford,3658,-37.199481,145.04327,Equestrian
5983,Mitchell Shire Council,Hidden Valley Golf & Country Club,Wallan,3756,-37.39451,144.994239,Equestrian
5984,Mitchell Shire Council,Kilmore Racecourse Grounds,Kilmore,3764,-37.291187,144.961963,Equestrian
5985,Mitchell Shire Council,Kings Park Reserve,Seymour,3660,-37.022548,145.128997,Equestrian
5986,Mitchell Shire Council,LB Davern Reserve,Wandong,3758,-37.357776,145.031567,Equestrian
5987,Mitchell Shire Council,Seymour Club Grounds,Seymour,3660,-37.014071,145.158004,Equestrian
5988,Mitchell Shire Council,Contours Wallan,Wallan,3756,-37.416,144.9775,Fitness / Gymnasium Workouts
5989,Mitchell Shire Council,Curves Seymour,Seymour,3660,-37.019308,145.135505,Fitness / Gymnasium Workouts
5990,Mitchell Shire Council,Kilmore Leisure Centre,Kilmore,3764,-37.298362,144.95346,Fitness / Gymnasium Workouts
5991,Mitchell Shire Council,Seymour Sports and Aquatic Centre,Seymour,3660,-37.028321,145.1484,Fitness / Gymnasium Workouts
5992,Mitchell Shire Council,Totally Fit,Wallan,3756,-37.4105,144.979,Fitness / Gymnasium Workouts
5993,Mitchell Shire Council,Broadford Golf Club,Broadford,3658,-37.218227,145.046597,Golf
5994,Mitchell Shire Council,Hidden Valley Golf & Country Club,Wallan,3756,-37.39451,144.994239,Golf
5995,Mitchell Shire Council,Kilmore Golf Club,Kilmore,3764,-37.298141,144.960638,Golf
5996,Mitchell Shire Council,Pyalong Golf Course,Pyalong,3521,-37.112865,144.855175,Golf
5997,Mitchell Shire Council,RB Robson Stadium,Wallan,3756,-37.41536,144.980723,Gymnastics
5998,Mitchell Shire Council,Broadford Bowling Club,Broadford,3658,-37.204536,145.053673,Lawn Bowls
5999,Mitchell Shire Council,Kilmore Bowls Club,Kilmore,3764,-37.294975,144.952258,Lawn Bowls
6000,Mitchell Shire Council,Seymour Bowling Club,Seymour,3660,-37.022916,145.131052,Lawn Bowls
6001,Mitchell Shire Council,Seymour VRI Bowling Club,Seymour,3660,-37.025815,145.138832,Lawn Bowls
6002,Mitchell Shire Council,Wallan Bowling Club,Wallan,3756,-37.420596,144.982018,Lawn Bowls
6005,Mitchell Shire Council,Beveridge Reserve,Beveridge,3753,-37.474705,144.980167,Netball
6006,Mitchell Shire Council,Harley Hammond Reserve,Broadford,3658,-37.203397,145.044733,Netball
6007,Mitchell Shire Council,Harley Hammond Reserve,Broadford,3658,-37.203397,145.044733,Netball
6008,Mitchell Shire Council,JJ Clancy Reserve,Kilmore,3764,-37.28759,144.958648,Netball
6009,Mitchell Shire Council,Kings Park Reserve,Seymour,3660,-37.022548,145.128997,Netball
6010,Mitchell Shire Council,LB Davern Reserve,Wandong,3758,-37.357776,145.031567,Netball
6011,Mitchell Shire Council,Pyalong Recreation Reserve,Pyalong,3521,-37.114918,144.857082,Netball
6012,Mitchell Shire Council,Broadford Leisure Centre,Broadford,3658,-37.201799,145.039619,Netball (Indoor)
6013,Mitchell Shire Council,RB Robson Stadium,Wallan,3756,-37.41536,144.980723,Netball (Indoor)
6014,Mitchell Shire Council,Seymour Sports and Aquatic Centre,Seymour,3660,-37.028321,145.1484,Netball (Indoor)
6015,Mitchell Shire Council,Wandong Memorial Stadium,Wandong,3758,-37.358297,145.030944,Netball (Indoor)
6016,Mitchell Shire Council,Chittick Park,Seymour,3660,-37.029162,145.149001,Skating
6017,Mitchell Shire Council,Kilmore Skate Park,Kilmore,3764,-37.29526,144.952941,Skating
6018,Mitchell Shire Council,Seymour Skate Park,Seymour,3660,-37.029364,145.147239,Skating
6019,Mitchell Shire Council,Wallan Skate Park,Wallan,3756,-37.414823,144.980978,Skating
6020,Mitchell Shire Council,Mitchell Majors Baseball Club,Broadford,3658,-37.201825,145.0389,Softball
6021,Mitchell Shire Council,Broadford Leisure Centre,Broadford,3658,-37.201799,145.039619,Squash / Racquetball
6022,Mitchell Shire Council,Broadford Outdoor Pool,Broadford,3658,-37.202852,145.043495,Swimming
6023,Mitchell Shire Council,Hidden Valley Golf & Country Club,Wallan,3756,-37.39451,144.994239,Swimming
6024,Mitchell Shire Council,Kilmore Leisure Centre,Kilmore,3764,-37.298362,144.95346,Swimming
6025,Mitchell Shire Council,Seymour Sports and Aquatic Centre,Seymour,3660,-37.028321,145.1484,Swimming
6026,Mitchell Shire Council,Seymour War Memorial Pool,Seymour,3660,-37.024696,145.129988,Swimming
6027,Mitchell Shire Council,Tallarook Outdoor Pool,Tallarook,3659,-37.0925,145.105228,Swimming
6028,Mitchell Shire Council,Beveridge Reserve,Beveridge,3753,-37.474705,144.980167,Tennis (Outdoor)
6029,Mitchell Shire Council,Chittick Park,Seymour,3660,-37.029162,145.149001,Tennis (Outdoor)
6030,Mitchell Shire Council,Chittick Park,Seymour,3660,-37.029162,145.149001,Tennis (Outdoor)
6031,Mitchell Shire Council,Harley Hammond Reserve,Broadford,3658,-37.203397,145.044733,Tennis (Outdoor)
6032,Mitchell Shire Council,Harley Hammond Reserve,Broadford,3658,-37.203397,145.044733,Tennis (Outdoor)
6033,Mitchell Shire Council,Hidden Valley Golf & Country Club,Wallan,3756,-37.39451,144.994239,Tennis (Outdoor)
6034,Mitchell Shire Council,JJ Clancy Reserve,Kilmore,3764,-37.28759,144.958648,Tennis (Outdoor)
6035,Mitchell Shire Council,JJ Clancy Reserve,Kilmore,3764,-37.28759,144.958648,Tennis (Outdoor)
6036,Mitchell Shire Council,Kilmore East Recreation Reserve,Kilmore East,3764,-37.289339,144.980613,Tennis (Outdoor)
6037,Mitchell Shire Council,LB Davern Reserve,Wandong,3758,-37.357776,145.031567,Tennis (Outdoor)
6038,Mitchell Shire Council,Pyalong Recreation Reserve,Pyalong,3521,-37.114918,144.857082,Tennis (Outdoor)
6039,Mitchell Shire Council,Tallarook Tennis Courts,Tallarook,3659,-37.092598,145.104955,Tennis (Outdoor)
6040,Mitchell Shire Council,Tooborac Recreation Reserve,Tooborac,3522,-37.038249,144.797822,Tennis (Outdoor)
6041,Mitchell Shire Council,Wallan Tennis Club,Wallan,3756,-37.414274,144.97998,Tennis (Outdoor)
6042,Mitchell Shire Council,RB Robson Stadium,Wallan,3756,-37.41536,144.980723,Volleyball
6043,Mitchell Shire Council,Wandong Memorial Stadium,Wandong,3758,-37.358297,145.030944,Volleyball
6044,Moira Shire Council,Cobram Scott Reserve,Cobram,3644,-35.909971,145.655642,Australian Rules Football
6045,Moira Shire Council,Katamatite Recreation Reserve,Katamatite,3649,-36.076593,145.689913,Australian Rules Football
6046,Moira Shire Council,Katunga Recreation Reserve and Community Centre,Katunga,3640,-35.997809,145.453723,Australian Rules Football
6047,Moira Shire Council,Nathalia Showgrounds and Recreation Reserve,Nathalia,3638,-36.052764,145.214309,Australian Rules Football
6048,Moira Shire Council,Numurkah Showgrounds Reserve,Numurkah,3636,-36.093395,145.447452,Australian Rules Football
6049,Moira Shire Council,Picola Recreation Reserve,Picola,3639,-35.996733,145.110091,Australian Rules Football
6050,Moira Shire Council,Strathmerton Recreation Reserve,Strathmerton,3641,-35.927938,145.477287,Australian Rules Football
6051,Moira Shire Council,Tungamah Jubilee Park Recreation Reserve,Tungamah,3728,-36.167989,145.876272,Australian Rules Football
6052,Moira Shire Council,Waaia Recreation Reserve,Waaia,3637,-36.050927,145.330148,Australian Rules Football
6053,Moira Shire Council,Wunghnu Recreation Reserve,Wunghnu,3635,-36.158313,145.433133,Australian Rules Football
6054,Moira Shire Council,Yarrawonga JC Lowe Oval Reserve,Yarrawonga,3730,-36.01226,145.995689,Australian Rules Football
6055,Moira Shire Council,Yarroweyah Recreation Reserve,Yarroweyah,3644,-35.920071,145.560582,Australian Rules Football
6056,Moira Shire Council,Cobram Sports Stadium,Cobram,3644,-35.922306,145.657066,Badminton
6057,Moira Shire Council,Nathalia Sports & Community Centre & Skate Park,Nathalia,3638,-36.060613,145.206106,Badminton
6058,Moira Shire Council,Cobram Sports Stadium,Cobram,3644,-35.922306,145.657066,Basketball
6059,Moira Shire Council,Nathalia Sports & Community Centre & Skate Park,Nathalia,3638,-36.060613,145.206106,Basketball
6060,Moira Shire Council,Numurkah BMX,Numurkah,3636,-36.086829,145.457385,BMX
6061,Moira Shire Council,Cobram Scott Reserve,Cobram,3644,-35.909971,145.655642,Cricket
6062,Moira Shire Council,Cobram Showgrounds Reserve,Cobram,3644,-35.920781,145.65265,Cricket
6064,Moira Shire Council,Katamatite Recreation Reserve,Katamatite,3649,-36.076593,145.689913,Cricket
6065,Moira Shire Council,Katunga Recreation Reserve and Community Centre,Katunga,3640,-35.997809,145.453723,Cricket
6066,Moira Shire Council,Nathalia Showgrounds and Recreation Reserve,Nathalia,3638,-36.052764,145.214309,Cricket
6067,Moira Shire Council,Numurkah Showgrounds Reserve,Numurkah,3636,-36.093395,145.447452,Cricket
6068,Moira Shire Council,Strathmerton Recreation Reserve,Strathmerton,3641,-35.927938,145.477287,Cricket
6069,Moira Shire Council,Tungamah Jubilee Park Recreation Reserve,Tungamah,3728,-36.167989,145.876272,Cricket
6070,Moira Shire Council,Waaia Recreation Reserve,Waaia,3637,-36.050927,145.330148,Cricket
6071,Moira Shire Council,Yalca North Recreation Reserve,Bearii,3641,-35.927327,145.234063,Cricket
6072,Moira Shire Council,Yarrawonga JC Lowe Oval Reserve,Yarrawonga,3730,-36.01226,145.995689,Cricket
6073,Moira Shire Council,Yarrawonga Showgrounds Reserve/Victoria Park,Yarrawonga,3730,-36.018517,146.011089,Cricket
6074,Moira Shire Council,Yarrawonga Showgrounds Reserve/Victoria Park,Yarrawonga,3730,-36.018517,146.011089,Cricket
6075,Moira Shire Council,Yarroweyah Recreation Reserve,Yarroweyah,3644,-35.920071,145.560582,Cricket
6076,Moira Shire Council,Cobram Lawn Tennis Club,Cobram,3644,-35.920781,145.65265,Croquet
6077,Moira Shire Council,Barmah Racecourse Reserve,Barmah,3639,-36.005494,144.97132,Equestrian
6078,Moira Shire Council,Floridan Park Reserve,Katunga,3640,-35.985165,145.506631,Equestrian
6079,Moira Shire Council,Invergordon-Katandra Club Grounds,Invergordon,3636,-36.157197,145.612528,Equestrian
6080,Moira Shire Council,Kaarimba Racecourse & Recreation Reserve,Kaarimba,3635,-36.125494,145.269536,Equestrian
6081,Moira Shire Council,Koonoomoo Recreation Reserve,Koonoomoo,3644,-35.892441,145.576801,Equestrian
6082,Moira Shire Council,Muckatah Recreation Reserve,Muckatah,3644,-35.994389,145.557078,Equestrian
6083,Moira Shire Council,Yarrawonga Club Grounds,Yarrawonga,3730,-36.021746,146.009789,Equestrian
6084,Moira Shire Council,Nathalia Sports & Community Centre & Skate Park,Nathalia,3638,-36.060613,145.206106,Fitness / Gymnasium Workouts
6085,Moira Shire Council,Numurkah Aquatic & Fitness Centre,Numurkah,3636,-36.096993,145.44205,Fitness / Gymnasium Workouts
6087,Moira Shire Council,Nathalia Golf Course ,Nathalia,3638,-36.069307,145.235037,Golf
6088,Moira Shire Council,Numurkah Country Club,Numurkah,3636,-36.094765,145.448728,Golf
6089,Moira Shire Council,St James Golf Club,St James,3727,-36.27213,145.896233,Golf
6090,Moira Shire Council,Strathmerton Golf Course,Strathmerton,3641,-35.927938,145.477287,Golf
6091,Moira Shire Council,Cobram Bowls Club ,Cobram,3644,-35.920781,145.65265,Lawn Bowls
6092,Moira Shire Council,Nathalia Bowls Club ,Nathalia,3638,-36.056464,145.200908,Lawn Bowls
6093,Moira Shire Council,Numurkah Bowls Club,Numurkah,3636,-36.098187,145.440958,Lawn Bowls
6094,Moira Shire Council,Numurkah Country Club,Numurkah,3636,-36.094765,145.448728,Lawn Bowls
6095,Moira Shire Council,Picola Recreation Reserve,Picola,3639,-35.996733,145.110091,Lawn Bowls
6096,Moira Shire Council,St James Bowls & Tennis Club,St James,3727,-36.271422,145.894742,Lawn Bowls
6097,Moira Shire Council,Strathmerton Recreation Reserve,Strathmerton,3641,-35.927938,145.477287,Lawn Bowls
6098,Moira Shire Council,Tungamah Lawn Bowls,Tungamah,3728,-36.164762,145.879603,Lawn Bowls
6099,Moira Shire Council,Wunghnu Bowls Club,Wunghnu,3635,-36.153423,145.429912,Lawn Bowls
6100,Moira Shire Council,Yarrawonga Bowls Club ,Yarrawonga,3730,-36.017185,146.003558,Lawn Bowls
6102,Moira Shire Council,Cobram Motocross Track,Cobram,3644,-35.950582,145.696725,Motor Sports
6103,Moira Shire Council,Numurkah Go-Kart,Numurkah,3636,-36.098501,145.486177,Motor Sports
6104,Moira Shire Council,Wilby Racecourse and Recreation Reserve,Wilby,3728,-36.161371,146.013585,Motor Sports
6105,Moira Shire Council,Apex Reserve,Cobram,3644,-35.922798,145.658026,Netball
6106,Moira Shire Council,Cobram Scott Reserve,Cobram,3644,-35.909971,145.655642,Netball
6107,Moira Shire Council,Katamatite Recreation Reserve,Katamatite,3649,-36.076593,145.689913,Netball
6108,Moira Shire Council,Katunga Recreation Reserve and Community Centre,Katunga,3640,-35.997809,145.453723,Netball
6109,Moira Shire Council,Nathalia Showgrounds and Recreation Reserve,Nathalia,3638,-36.052764,145.214309,Netball
6110,Moira Shire Council,Numurkah Netball Club,Numurkah,3636,-36.098187,145.440958,Netball
6111,Moira Shire Council,Numurkah Showgrounds Reserve,Numurkah,3636,-36.093395,145.447452,Netball
6112,Moira Shire Council,Picola Recreation Reserve,Picola,3639,-35.996733,145.110091,Netball
6113,Moira Shire Council,Strathmerton Recreation Reserve,Strathmerton,3641,-35.927938,145.477287,Netball
6114,Moira Shire Council,Tungamah Jubilee Park Recreation Reserve,Tungamah,3728,-36.167989,145.876272,Netball
6115,Moira Shire Council,Waaia Recreation Reserve,Waaia,3637,-36.050927,145.330148,Netball
6116,Moira Shire Council,Wunghnu Recreation Reserve,Wunghnu,3635,-36.158313,145.433133,Netball
6117,Moira Shire Council,Yarrawonga JC Lowe Oval Reserve,Yarrawonga,3730,-36.01226,145.995689,Netball
6118,Moira Shire Council,Yarrawonga Showgrounds Reserve/Victoria Park,Yarrawonga,3730,-36.018517,146.011089,Netball
6119,Moira Shire Council,Yarroweyah Recreation Reserve,Yarroweyah,3644,-35.920071,145.560582,Netball
6120,Moira Shire Council,Koonoomoo Recreation Reserve,Koonoomoo,3644,-35.892441,145.576801,Rugby Union
6121,Moira Shire Council,Yarrawonga Yacht Club,Yarrawonga,3730,-36.007661,146.014847,Sailing
6122,Moira Shire Council,Cobram Skate Park,Cobram,3644,-35.918839,145.651476,Skating
6123,Moira Shire Council,Nathalia Sports & Community Centre & Skate Park,Nathalia,3638,-36.060613,145.206106,Skating
6124,Moira Shire Council,Numurka Skate Park,Numurkah,3636,-36.095085,145.443264,Skating
6125,Moira Shire Council,Strathmerton Skate Park,Strathmerton,3641,-35.925738,145.479562,Skating
6126,Moira Shire Council,Yarrawonga Skate Park,Yarrawonga,3730,-36.007707,146.005738,Skating
6127,Moira Shire Council,Apex Reserve,Cobram,3644,-35.922798,145.658026,Soccer
6128,Moira Shire Council,Cobram Showgrounds Reserve,Cobram,3644,-35.920781,145.65265,Soccer
6129,Moira Shire Council,Numurkah Showgrounds Reserve,Numurkah,3636,-36.093395,145.447452,Soccer
6130,Moira Shire Council,Cobram Sports Stadium,Cobram,3644,-35.922306,145.657066,Soccer (Indoor Soccer / Futsal)
6131,Moira Shire Council,Nathalia Sports & Community Centre & Skate Park,Nathalia,3638,-36.060613,145.206106,Soccer (Indoor Soccer / Futsal)
6132,Moira Shire Council,Numurkah Aquatic & Fitness Centre,Numurkah,3636,-36.096993,145.44205,Squash / Racquetball
6133,Moira Shire Council,Cobram Outdoor Pool,Cobram,3644,-35.91853,145.655175,Swimming
6134,Moira Shire Council,Nathalia Swimming Pool,Nathalia,3638,-36.053583,145.211294,Swimming
6135,Moira Shire Council,Numurkah Aquatic & Fitness Centre,Numurkah,3636,-36.096993,145.44205,Swimming
6136,Moira Shire Council,Numurkah Swimming Pool,Numurkah,3636,-36.096455,145.442362,Swimming
6137,Moira Shire Council,Strathmerton Outdoor Pool,Strathmerton,3641,-35.923912,145.477761,Swimming
6138,Moira Shire Council,Yarrawonga Swimming Pool,Yarrawonga,3730,-36.013559,145.996367,Swimming
6139,Moira Shire Council,Yarrawonga Showgrounds Reserve/Victoria Park,Yarrawonga,3730,-36.018517,146.011089,Table Tennis
6142,Moira Shire Council,Apex Reserve,Cobram,3644,-35.922798,145.658026,Tennis (Outdoor)
6144,Moira Shire Council,Baulkamaugh Tennis Courts,Waaia,3637,-36.059036,145.391629,Tennis (Outdoor)
6145,Moira Shire Council,Cobram Lawn Tennis Club,Cobram,3644,-35.920781,145.65265,Tennis (Outdoor)
6146,Moira Shire Council,Katamatite Tennis Club,Katamatite,3649,-36.076305,145.68816,Tennis (Outdoor)
6147,Moira Shire Council,Katunga Recreation Reserve and Community Centre,Katunga,3640,-35.997809,145.453723,Tennis (Outdoor)
6148,Moira Shire Council,Knox St Reserve,Numurkah,3636,-36.093124,145.432937,Tennis (Outdoor)
6150,Moira Shire Council,Nathalia Lawn Tennis Club,Nathalia,3638,-36.053583,145.211294,Tennis (Outdoor)
6151,Moira Shire Council,Nathalia Lawn Tennis Club,Nathalia,3638,-36.053583,145.211294,Tennis (Outdoor)
6152,Moira Shire Council,Numurkah Tennis Club,Numurkah,3636,-36.098187,145.440958,Tennis (Outdoor)
6153,Moira Shire Council,Numurkah Tennis Club,Numurkah,3636,-36.098187,145.440958,Tennis (Outdoor)
